;Distance [m];Latitude;Longitude;IRI(1);IRI(17);AVG IRI
568;5680.0;56.167712101999996;8.88905613;0.9656250340000001;1.291333128;1.128479081
569;5690.0;56.16779604;8.889114455;0.7777889020000001;0.887258683;0.8325237925
570;5700.0;56.167880482;8.889172542999999;0.578931699;0.7534988490000001;0.666215274
571;5710.0;56.167965053;8.889230178;0.684874572;0.9849967270000001;0.8349356495
572;5720.0;56.168048823999996;8.889286437;0.8991076259999999;1.2201299;1.059618763
573;5730.0;56.16813348;8.889342354;0.751537497;1.037393305;0.8944654009999999
574;5740.0;56.168218235;8.889397786;0.738479758;1.040568384;0.889524071
575;5750.0;56.168303545;8.889453946;0.7466410179999999;1.154810608;0.950725813
576;5760.0;56.168388983;8.889509641;0.570627254;0.937274233;0.7539507435
577;5770.0;56.16847442;8.889564359;0.609096188;1.087580782;0.848338485
578;5780.0;56.168559831;8.889618188;0.728113995;0.63373532;0.6809246575
579;5790.0;56.16864527;8.889671838;0.9125084240000001;1.104100135;1.0083042795
580;5800.0;56.168729948;8.889725351000001;0.830823181;1.077790857;0.954307019
581;5810.0;56.168813873999994;8.889777845;0.746572791;0.8684227640000001;0.8074977775000001
582;5820.0;56.168899;8.88983046;0.650115488;0.721858326;0.685986907
583;5830.0;56.1689844;8.889883017999999;0.588217662;0.807179432;0.697698547
584;5840.0;56.169069873000005;8.889935286;0.805893403;0.9175597529999999;0.861726578
585;5850.0;56.169155908;8.889987415;0.9489959579999999;1.3168753579999999;1.1329356579999998
586;5860.0;56.169242026999996;8.890039072999999;0.6382904770000001;1.017293201;0.8277918390000001
587;5870.0;56.169327725;8.890090496000001;0.781227343;0.933732243;0.857479793
588;5880.0;56.169413102;8.890141692;0.940527295;0.9306136420000001;0.9355704685
589;5890.0;56.169498657;8.890192349;0.989017349;1.465649426;1.2273333874999999
590;5900.0;56.169585348000005;8.890241821;0.706630056;0.80257269;0.754601373
591;5910.0;56.169671271000006;8.890290229;0.498929054;0.816694887;0.6578119705000001
592;5920.0;56.169757632;8.890338962000001;0.606526159;1.238027842;0.9222770004999999
593;5930.0;56.169843726;8.890387452999999;1.296471457;1.831173664;1.5638225605
594;5940.0;56.16992994899999;8.89043539;2.8504068069999997;2.60169088;2.7260488435
595;5950.0;56.170016661000005;8.890482187;1.4774662930000002;1.278624202;1.3780452475000002
596;5960.0;56.170103466;8.890528416;1.7249351780000002;1.159733209;1.4423341935000003
597;5970.0;56.17018978;8.890574407;1.227473464;0.59614317;0.911808317
598;5980.0;56.170275835;8.890620165;1.5660845909999999;0.8006281140000001;1.1833563525
599;5990.0;56.170362135;8.890665497;1.677648856;0.926034867;1.3018418615
600;6000.0;56.170448547;8.890710161;1.777552631;1.08496618;1.4312594055
601;6010.0;56.170535863000005;8.89075506;1.080006766;0.970668179;1.0253374725
602;6020.0;56.170622656999996;8.890799405;2.228102439;1.03783613;1.6329692845000001
603;6030.0;56.170709253999995;8.890843071;1.966463822;2.766236792;2.366350307
604;6040.0;56.170796008;8.890886214;0.854839459;1.275396166;1.0651178125
605;6050.0;56.170883194;8.890928789;0.716859155;0.7991504420000001;0.7580047985
606;6060.0;56.170970456999996;8.890970843;0.633650198;0.9480864240000001;0.7908683110000001
607;6070.0;56.171058105;8.891012755;0.62641956;0.8882954759999999;0.757357518
608;6080.0;56.171145946;8.891054427;0.729894629;1.158966151;0.94443039
609;6090.0;56.171232822;8.891094884;0.743929035;0.746922945;0.74542599
610;6100.0;56.171319951;8.891134676;0.7718691240000001;0.980042746;0.875955935
611;6110.0;56.171407145;8.891174012999999;0.585689175;0.836631225;0.7111601999999999
612;6120.0;56.171494786000004;8.891213277;0.7602898920000001;1.01353623;0.886913061
613;6130.0;56.171582648999994;8.8912522;0.586219755;0.666333353;0.6262765539999999
614;6140.0;56.17167055;8.891290573;0.585581686;0.795782138;0.6906819120000001
615;6150.0;56.171758416;8.891328361000001;0.87773858;1.06723209;0.972485335
616;6160.0;56.171846333999994;8.891365727;0.439131801;0.7455580270000001;0.592344914
617;6170.0;56.17193419;8.891402532;0.578247575;0.730453826;0.6543507005
618;6180.0;56.17202208;8.891438741;0.628047947;0.621898472;0.6249732095
619;6190.0;56.172109288;8.891474354;0.673495225;0.855946488;0.7647208565
620;6200.0;56.172197818;8.891510752;0.869629419;1.023799161;0.94671429
621;6210.0;56.172286393;8.8915468;0.94037165;1.044794303;0.9925829765
622;6220.0;56.172374851;8.891582083;0.671714994;0.966132598;0.818923796
623;6230.0;56.172463297;8.891616958;0.772513963;1.001159116;0.8868365395
624;6240.0;56.172551553999995;8.891651523;0.93483988;0.783587371;0.8592136255
625;6250.0;56.172639261;8.891685908;0.8194368320000001;1.018886331;0.9191615815
626;6260.0;56.172727027;8.891719801;0.8944269359999999;1.3052557040000001;1.09984132
627;6270.0;56.172815303;8.891753066;1.069710239;1.4341519440000001;1.2519310915
628;6280.0;56.172902858;8.891785566;0.892734467;1.347578872;1.1201566695
629;6290.0;56.172991337;8.891817913999999;0.8398935009999999;0.6405204729999999;0.7402069869999999
630;6300.0;56.173079848;8.891849707999999;0.46482546;0.7176889390000001;0.5912571995
631;6310.0;56.17316842;8.891880901;0.30142686399999996;0.49505395700000004;0.39824041050000003
632;6320.0;56.173257039;8.891911628999999;0.36892517;0.555570597;0.4622478835
633;6330.0;56.173345718;8.891941784;0.477253625;0.599458129;0.538355877
634;6340.0;56.173434222;8.891971349;0.5728490079999999;0.599642449;0.5862457285
635;6350.0;56.173522303999995;8.892000394;0.596291027;0.675870429;0.636080728
636;6360.0;56.173610416;8.892029155;0.9426517879999999;0.849265697;0.8959587425
637;6370.0;56.173698753000004;8.892056358;0.46340656399999997;0.733060808;0.5982336859999999
638;6380.0;56.173788215;8.892083224;0.642100265;1.060480613;0.851290439
639;6390.0;56.17387767899999;8.89210956;0.9055607809999999;1.0650493140000001;0.9853050475
640;6400.0;56.173967117;8.892135332;0.6797642490000001;1.411920471;1.04584236
641;6410.0;56.17405660399999;8.892160541;0.805122965;1.071432083;0.938277524
642;6420.0;56.174146074;8.892185621;1.023803542;1.474331527;1.2490675345
643;6430.0;56.17423556;8.892210479;0.941554035;1.332515189;1.137034612
644;6440.0;56.174325329;8.892235157;0.748155735;0.9962283959999999;0.8721920655
645;6450.0;56.174415503999995;8.892259591;0.5041524470000001;0.844393657;0.674273052
646;6460.0;56.174505723;8.892283448999999;0.509641676;0.9186026559999999;0.7141221659999999
647;6470.0;56.174594358;8.892306495;0.6930280590000001;0.961040592;0.8270343255000001
648;6480.0;56.174683873;8.892329312000001;0.613019209;0.635699198;0.6243592035
649;6490.0;56.174773668;8.892350941;0.8398567709999999;0.8472504559999999;0.8435536134999999
650;6500.0;56.17486379;8.892371287000001;0.505177776;0.801191841;0.6531848085
651;6510.0;56.17495395;8.892391084;0.468052046;0.503693178;0.485872612
652;6520.0;56.175043357;8.892411506;0.539179148;0.584942318;0.562060733
653;6530.0;56.175132766000004;8.892431597;0.6785559859999999;0.802917625;0.7407368054999999
654;6540.0;56.175222459;8.892451484;0.5763471170000001;0.649675951;0.613011534
655;6550.0;56.175312456;8.892471044;2.39176216;1.0580763;1.7249192299999998
656;6560.0;56.175401582;8.892489986000001;0.590911119;0.603732901;0.5973220100000001
657;6570.0;56.175491507;8.892507751;0.558853212;0.872719338;0.715786275
658;6580.0;56.175581457;8.892525088;0.511231243;0.808424967;0.659828105
659;6590.0;56.175671415;8.892542234;0.444504829;0.600701595;0.5226032119999999
660;6600.0;56.175761377;8.892559157;0.608843711;0.9844610429999999;0.796652377
661;6610.0;56.175851396999995;8.892575558999999;0.771510864;0.8707438209999999;0.8211273425
662;6620.0;56.175942117;8.892591873999999;0.858487366;0.7119202720000001;0.785203819
663;6630.0;56.176032851;8.892607917000001;0.46855462600000003;0.776864323;0.6227094745
664;6640.0;56.176123276000006;8.892623463;0.5027423870000001;2.513376644;1.5080595155
665;6650.0;56.176212561999996;8.892638232000001;1.003878198;1.005769854;1.004824026
666;6660.0;56.176302731999996;8.892652615;0.638913196;1.0908693170000001;0.8648912565
667;6670.0;56.176392316000005;8.892666402;0.658745256;0.874744755;0.7667450055
668;6680.0;56.176481921000004;8.89267974;0.740684862;1.3235335240000001;1.0321091930000001
669;6690.0;56.176571913000004;8.892692206;1.269395472;1.71570567;1.492550571
670;6700.0;56.176662185;8.892703672;0.849987807;1.176513357;1.013250582
671;6710.0;56.176752459;8.892714683;0.437765471;0.611225597;0.524495534
672;6720.0;56.176842621000006;8.892725717000001;0.806230563;0.7995739009999999;0.8029022319999999
673;6730.0;56.176932799;8.892736304;0.677826307;1.513231869;1.095529088
674;6740.0;56.177023406;8.892746747999999;0.6819825690000001;0.930690535;0.8063365520000001
675;6750.0;56.177113346000006;8.892756845;1.275507392;1.613504805;1.4445060985
676;6760.0;56.177203993999996;8.892766666;1.199087092;1.7971247330000002;1.4981059125000002
677;6770.0;56.177293459;8.892776932;0.45944075700000003;0.58208548;0.5207631185
678;6780.0;56.177382936;8.892786851;0.587369783;0.7712380870000001;0.6793039350000001
679;6790.0;56.17747283600001;8.892795729;0.737571874;0.847496776;0.792534325
680;6800.0;56.177562943000005;8.892803867000001;0.719836313;0.615017508;0.6674269104999999
681;6810.0;56.177653173;8.892811481;0.6973178459999999;0.9281317379999999;0.8127247919999999
682;6820.0;56.177743856000006;8.892818495;0.9503274190000001;1.44952521;1.1999263145
683;6830.0;56.177834551000004;8.892824942999999;1.522878991;2.198842177;1.860860584
684;6840.0;56.177923823;8.892831242;2.035774269;2.483392205;2.259583237
685;6850.0;56.178013795;8.89283734;3.0205458210000002;3.6435868989999998;3.33206636
686;6860.0;56.17810378;8.892842704;1.2214913440000001;1.3855227280000002;1.303507036
687;6870.0;56.178193778;8.892846933;0.82516944;1.310394247;1.0677818435000002
688;6880.0;56.178283782;8.892850756;0.67207956;0.860032088;0.7660558239999999
689;6890.0;56.178373746000005;8.892854026;0.46330912700000004;0.579681563;0.5214953449999999
690;6900.0;56.178463697;8.8928567;0.6491534179999999;0.8191018;0.734127609
691;6910.0;56.178553818999994;8.892859024;0.543920225;0.7205375559999999;0.6322288905
692;6920.0;56.178644403;8.892861357000001;0.766199856;1.0151855140000001;0.8906926850000001
693;6930.0;56.178734991000006;8.892863054;0.736062943;1.249122684;0.9925928135
694;6940.0;56.17882410399999;8.892864251;0.7785458670000001;0.982716519;0.880631193
695;6950.0;56.178913953999995;8.892864822;0.597211236;0.895353275;0.7462822554999999
696;6960.0;56.179004175;8.892864774;1.046105935;1.455237161;1.250671548
697;6970.0;56.179095333999996;8.892864139;0.91405585;0.945958008;0.9300069289999999
698;6980.0;56.179186493;8.892863504;0.749869633;0.950341015;0.850105324
699;6990.0;56.179276586;8.892862984;0.64200853;0.9774634940000001;0.8097360120000001
700;7000.0;56.17936640600001;8.892862291;0.860355532;1.117682805;0.9890191685
701;7010.0;56.179456471;8.892861426;0.629617124;0.83446951;0.732043317
702;7020.0;56.179547078;8.892860335;0.590131904;0.9011895129999999;0.7456607085
703;7030.0;56.179636777;8.892858697000001;0.5660660439999999;0.670005475;0.6180357594999999
704;7040.0;56.179726409;8.892856452;0.555695963;0.663223303;0.609459633
705;7050.0;56.179815817;8.892853775;0.765113885;1.185002773;0.9750583289999999
706;7060.0;56.179905738;8.892850347000001;0.5931219010000001;0.910744155;0.7519330280000001
707;7070.0;56.179996657;8.89284587;0.6108944070000001;0.90269818;0.7567962935000001
708;7080.0;56.180087564;8.892840738;0.8480126370000001;0.953134512;0.9005735745000001
709;7090.0;56.180177956;8.892835111;1.326578548;1.825937731;1.5762581395000002
710;7100.0;56.180268258000005;8.892828984;0.965594671;1.442717377;1.204156024
711;7110.0;56.180358528;8.892822623999999;1.427770545;1.68665099;1.5572107675
712;7120.0;56.180447851000004;8.892816173;1.040149148;1.502255249;1.2712021985000002
713;7130.0;56.180538062;8.892809041;0.7702853540000001;1.353005878;1.061645616
714;7140.0;56.18062814100001;8.892801461;0.982413063;1.344898551;1.163655807
715;7150.0;56.18071819;8.892793285;1.008036599;1.214711629;1.111374114
716;7160.0;56.180808209;8.892784179;0.7346935659999999;0.967327497;0.8510105315
717;7170.0;56.180898198;8.892774219;1.3076884640000002;1.8118337740000001;1.559761119
718;7180.0;56.180988175;8.892763934;2.4727943359999998;3.060179937;2.7664871365
719;7190.0;56.181078692;8.892753513999999;1.008787609;1.564279577;1.2865335930000001
720;7200.0;56.181169223999994;8.892742703;1.13144373;2.022148859;1.5767962945
721;7210.0;56.181259751999995;8.892731073;2.1030755880000003;3.200524737;2.6518001625
722;7220.0;56.181349362;8.892718604;1.519497139;1.884593035;1.7020450870000001
723;7230.0;56.181439856000004;8.89270551;0.745666543;0.69357183;0.7196191865
724;7240.0;56.181529775;8.892692459;0.79200873;0.70131448;0.746661605
725;7250.0;56.18161965;8.892678937000001;0.963448463;1.307064087;1.1352562750000001
726;7260.0;56.181709871;8.892665229;1.351793354;1.5039406380000002;1.427866996
727;7270.0;56.181800473;8.892651314;1.160389105;1.49708774;1.3287384224999998
728;7280.0;56.181891045;8.892636767;0.918406321;1.0953218390000001;1.0068640800000002
729;7290.0;56.181980968999994;8.89262144;0.797130654;0.89039064;0.8437606470000001
730;7300.0;56.18207088;8.892605936;0.620750979;1.053748689;0.8372498340000001
731;7310.0;56.182159915;8.892590805;0.524787633;0.5351440129999999;0.529965823
732;7320.0;56.182249856000006;8.892575453;1.127393284;1.199574986;1.163484135
733;7330.0;56.182339782;8.892559721;1.186943209;1.2898306529999999;1.238386931
734;7340.0;56.182429858;8.892542107;0.77806333;0.726250345;0.7521568375000001
735;7350.0;56.182519895;8.892523803;0.800413863;1.565987161;1.183200512
736;7360.0;56.18261003;8.892504853;0.57303136;0.853674646;0.7133530029999999
737;7370.0;56.182700248;8.892485356;0.48470543299999996;0.790524494;0.6376149635
738;7380.0;56.182790451;8.892465469;0.61685722;0.825149872;0.7210035459999999
739;7390.0;56.182880812;8.892445456;0.558840145;0.887047081;0.722943613
740;7400.0;56.182970252;8.892425381;1.00980513;1.3920082880000002;1.200906709
741;7410.0;56.183060268999995;8.892404962999999;0.914977618;1.289533909;1.1022557635
742;7420.0;56.183150025;8.892384129;0.842479111;0.9127193140000001;0.8775992125000001
743;7430.0;56.183239737;8.892362542999999;1.159539623;0.969265945;1.0644027839999999
744;7440.0;56.183329437;8.892339726;0.44646119700000003;0.584676514;0.5155688555
745;7450.0;56.18341912100001;8.892316708;0.5599424820000001;0.564125762;0.562034122
746;7460.0;56.183509138999995;8.89229375;0.677146755;1.034490036;0.8558183955
747;7470.0;56.183599348;8.89227085;0.6404069179999999;0.86643673;0.7534218239999999
748;7480.0;56.183689335;8.892247971;0.682468883;1.038181957;0.8603254199999999
749;7490.0;56.18377813;8.892224803;1.156674303;1.3260168940000001;1.2413455985000001
750;7500.0;56.183865992;8.892201266;0.788143128;0.851306102;0.8197246149999999
751;7510.0;56.183955183;8.892177346;0.7257483779999999;1.104079967;0.9149141725000001
752;7520.0;56.184044574;8.892153175;0.8634026459999999;1.2401083929999999;1.0517555195
753;7530.0;56.184133945;8.892128397999999;0.71168738;0.970712102;0.8411997410000001
754;7540.0;56.184223345;8.892102519;0.534506299;0.7258210490000001;0.6301636740000001
755;7550.0;56.184312692;8.892076047;0.601580915;0.7923768790000001;0.696978897
756;7560.0;56.184401578;8.892049014;0.425083415;0.724974825;0.57502912
757;7570.0;56.184490255;8.89202153;0.613334101;0.7854297809999999;0.699381941
758;7580.0;56.184578908999995;8.891993481;1.016105518;1.031569079;1.0238372985000002
759;7590.0;56.18466673100001;8.891965234;0.6215768420000001;0.664576492;0.6430766670000001
760;7600.0;56.18475537;8.89193601;0.611686865;0.857548835;0.73461785
761;7610.0;56.184844014;8.891906614;0.69191429;0.795663812;0.743789051
762;7620.0;56.184932641;8.891876992;0.517185231;0.838012605;0.6775989179999999
763;7630.0;56.18502145;8.891847132;0.530128633;0.673132648;0.6016306405
764;7640.0;56.185110755;8.891816445;0.329144075;0.599346998;0.4642455365
765;7650.0;56.18520001899999;8.891785339;0.42782433200000003;0.595559607;0.5116919695
766;7660.0;56.185288835;8.891753705;0.525486465;0.7573453929999999;0.6414159289999999
767;7670.0;56.185377478999996;8.89172154;0.624433958;0.7404539309999999;0.6824439444999999
768;7680.0;56.185465037;8.891688696000001;0.561731665;0.500167337;0.530949501
769;7690.0;56.185553092;8.891654072;0.417743605;0.511703103;0.464723354
770;7700.0;56.185641051000005;8.891618666;0.63206712;0.626250289;0.6291587045
771;7710.0;56.18572905600001;8.891583632;0.49212317899999997;0.65425085;0.5731870145
772;7720.0;56.18581708399999;8.891548792;0.5924595539999999;0.8986506479999999;0.7455551009999999
773;7730.0;56.185905092;8.891513535;0.6220693620000001;0.816732111;0.7194007365
774;7740.0;56.185993118999995;8.891477913;0.936338876;0.839467683;0.8879032794999999
775;7750.0;56.186081146999996;8.891442303;0.6694415770000001;0.872841495;0.771141536
776;7760.0;56.18616865600001;8.891406959;0.57124078;0.483315988;0.5272783839999999
777;7770.0;56.186256021000005;8.891371305;0.58119242;0.779577258;0.680384839
778;7780.0;56.186342745;8.891335504;1.2492817170000001;1.5721570040000001;1.4107193605000001
779;7790.0;56.186430807;8.89129877;1.628245749;2.143056889;1.885651319
780;7800.0;56.186518797;8.891261457999999;1.432408659;1.8002113919999998;1.6163100254999998
781;7810.0;56.18660629;8.891223521;0.957853948;1.199125912;1.07848993
782;7820.0;56.18669366899999;8.891185195;1.206792909;1.0875029390000002;1.147147924
783;7830.0;56.186780995;8.891146082999999;0.913152327;0.89544377;0.9042980485000001
784;7840.0;56.18686828;8.891106097;0.486404014;0.603661915;0.5450329645
785;7850.0;56.186955462;8.891065391;0.5419242710000001;0.655621506;0.5987728885000001
786;7860.0;56.18704276;8.891024244;0.602679934;0.741717299;0.6721986165
787;7870.0;56.187129116;8.890982942;0.659441993;0.746367413;0.702904703
788;7880.0;56.187216344;8.890940928;0.34474973700000006;0.434842299;0.389796018
789;7890.0;56.187303613000005;8.890898822999999;0.6886088690000001;0.554297784;0.6214533265
790;7900.0;56.187390808;8.890856223;1.147482133;1.241729903;1.194606018
791;7910.0;56.18747808;8.890812286000001;0.9496219379999999;1.243399205;1.0965105715
792;7920.0;56.187565305;8.89076796;0.637859933;1.094499422;0.8661796774999999
793;7930.0;56.187652543999995;8.890723655;0.7385767259999999;0.961394147;0.8499854364999999
794;7940.0;56.187739812;8.890679515;0.492081566;0.43037841;0.46122998800000004
795;7950.0;56.187827003;8.890634888;0.80297192;1.01414978;0.90856085
796;7960.0;56.187913696;8.890588923;0.742800645;1.08771843;0.9152595375
797;7970.0;56.187999441;8.89054297;0.84523334;1.075936937;0.9605851385
798;7980.0;56.188086081;8.890496659;0.970792112;0.9943459379999999;0.982569025
799;7990.0;56.188172746000006;8.890450425;0.55545115;0.729903394;0.642677272
800;8000.0;56.188259331000005;8.890403707;0.6688314670000001;0.650372897;0.659602182
801;8010.0;56.188345343;8.890355662000001;1.4443637169999999;0.871872222;1.1581179695
802;8020.0;56.188431288000004;8.890307203999999;0.629358862;0.504797003;0.5670779324999999
803;8030.0;56.18851721;8.890258829;0.33122715399999997;0.7978249340000001;0.5645260440000001
804;8040.0;56.188603111999996;8.890210585;0.6529944910000001;0.642117335;0.647555913
805;8050.0;56.188688966;8.890162012000001;0.538807205;0.61178634;0.5752967725
806;8060.0;56.188774042;8.890113052;0.610068336;0.7360802609999999;0.6730742985
807;8070.0;56.188859932;8.890063365;0.552360807;0.65561411;0.6039874585
808;8080.0;56.18894589600001;8.890013759;0.580401233;0.599179484;0.5897903585
809;8090.0;56.189031908000004;8.889964154;0.609505062;0.59392919;0.601717126
810;8100.0;56.189117846;8.889913999;0.557524196;0.8933436990000001;0.7254339475
811;8110.0;56.189203959;8.889862702;0.591892619;0.659063515;0.625478067
812;8120.0;56.18928995;8.889810747;0.479078774;0.6307061;0.554892437
813;8130.0;56.189375973999994;8.889757834;0.48885897899999997;0.7425916359999999;0.6157253075
814;8140.0;56.189462004;8.889704153;0.625422872;0.8540802690000001;0.7397515705000001
815;8150.0;56.189546981999996;8.889650506;0.59624482;0.717640528;0.656942674
816;8160.0;56.189631663;8.889595737;0.674608923;0.742639477;0.7086242
817;8170.0;56.189716255;8.889540533;0.643797011;0.7796426870000001;0.7117198490000001
818;8180.0;56.189801241000005;8.889484607;0.5697926720000001;0.76438043;0.667086551
819;8190.0;56.189886498;8.889428282;0.785443888;0.776231033;0.7808374604999999
820;8200.0;56.189971732;8.889371697;2.268337287;2.6181244269999997;2.4432308569999996
821;8210.0;56.190057146;8.88931488;1.086228382;1.127180967;1.1067046745
822;8220.0;56.190142463;8.889257595;0.8018540759999999;1.053133482;0.927493779
823;8230.0;56.190227747;8.889200155;0.935779703;1.067862295;1.001820999
824;8240.0;56.190312987;8.889142504;0.725540744;0.823914285;0.7747275145
825;8250.0;56.190397231999995;8.889084886000001;0.592950681;0.778277694;0.6856141875
826;8260.0;56.19048194;8.889025966;0.775135122;0.601890952;0.688513037
827;8270.0;56.190566561000004;8.888966643;0.382098651;0.9455619679999999;0.6638303095
828;8280.0;56.190650843;8.888907269;0.49920477700000004;0.597730831;0.5484678040000001
829;8290.0;56.190734858;8.888847463;0.544906131;0.607530169;0.57621815
830;8300.0;56.190818818000004;8.888787381;0.525542363;0.7537596129999999;0.639650988
831;8310.0;56.190902876;8.888727751000001;0.746542103;0.7820886109999999;0.764315357
832;8320.0;56.190986863;8.888667802;0.569380753;0.646258077;0.607819415
833;8330.0;56.191070928;8.888607222000001;0.898796597;0.783907989;0.841352293
834;8340.0;56.191154108;8.888546697999999;1.015668623;1.0822406070000001;1.048954615
835;8350.0;56.191237936;8.88848487;0.7769677220000001;1.031200588;0.9040841550000001
836;8360.0;56.191321341000005;8.888421941;0.875415858;1.182260362;1.0288381100000001
837;8370.0;56.191404636;8.888358543999999;0.936302944;0.919889582;0.928096263
838;8380.0;56.191488008;8.888295519;0.599010565;0.610848815;0.6049296900000001
839;8390.0;56.191571337;8.888232359;0.712147753;1.0525886759999998;0.8823682144999999
840;8400.0;56.191654425;8.888168661;1.3597055230000001;2.19344673;1.7765761265
841;8410.0;56.191737025;8.888104418;1.115175689;1.684613854;1.3998947715
842;8420.0;56.191819537;8.888039809;1.226014371;1.939184611;1.5825994909999999
843;8430.0;56.191901305;8.887975252999999;0.9485474740000001;1.286770813;1.1176591435
844;8440.0;56.191983816000004;8.887909496;1.529279249;1.282168055;1.405723652
845;8450.0;56.192066288;8.887843456;1.289133401;1.01619316;1.1526632805
846;8460.0;56.192148855;8.887777445;1.387218417;1.256448102;1.3218332595
847;8470.0;56.192231228999994;8.887710661;1.3761117569999999;1.200211672;1.2881617145
848;8480.0;56.192313233;8.887642295;0.347203725;0.640011085;0.493607405
849;8490.0;56.192395063;8.887573258;0.45993396;0.581714675;0.5208243175
850;8500.0;56.192476602;8.887503654;0.631703215;0.9383257909999999;0.785014503
851;8510.0;56.192557767;8.88743395;0.393892419;0.578647302;0.4862698605
852;8520.0;56.192638903;8.887364136;0.45387775399999997;0.578203873;0.5160408135
853;8530.0;56.192719865;8.887294765;0.4072289;0.47206091299999997;0.4396449065
854;8540.0;56.19280169;8.887224341;0.50890696;0.624138195;0.5665225775
855;8550.0;56.192883277;8.887153402000001;0.387993077;0.45662049200000004;0.42230678450000003
856;8560.0;56.192964486;8.887081917;0.503437924;0.648985666;0.576211795
857;8570.0;56.193045524;8.887009811;0.432380238;0.730370346;0.5813752919999999
858;8580.0;56.193126631999995;8.886937554;0.6337607989999999;0.7370985859999999;0.6854296924999999
859;8590.0;56.193207699;8.886865112999999;0.82237783;0.9375986;0.879988215
860;8600.0;56.193288565;8.886792502;0.9375969540000001;1.0446616420000001;0.9911292980000002
861;8610.0;56.193369061999995;8.886719564;0.573947038;0.771122436;0.672534737
862;8620.0;56.193448673999995;8.886647057000001;0.6370294710000001;0.758216908;0.6976231895
863;8630.0;56.193528647;8.886573598;0.701047106;1.111704575;0.9063758405
864;8640.0;56.193608445;8.886499784;0.602062541;0.8581965229999999;0.730129532
865;8650.0;56.193688233;8.886425644;0.704370519;1.289251552;0.9968110355
866;8660.0;56.193768088999995;8.886351343;0.639968226;0.816141545;0.7280548855
867;8670.0;56.193847836;8.886276667;0.520647034;0.752337723;0.6364923785000001
868;8680.0;56.19392775;8.886200627000001;0.625812865;0.9892299459999999;0.8075214055
869;8690.0;56.194007573;8.886124077;1.0349519440000001;1.266357179;1.1506545615000001
870;8700.0;56.194087132;8.886047476;0.609569505;1.036859444;0.8232144745000001
871;8710.0;56.194166371;8.885971116;0.731979259;0.8276024470000001;0.7797908530000001
872;8720.0;56.194244701;8.885895148;1.064939418;1.267813649;1.1663765335
873;8730.0;56.194324086;8.885817096;1.828941335;1.805887082;1.8174142084999998
874;8740.0;56.19440332600001;8.885738403;1.376461331;1.8716678530000002;1.624064592
875;8750.0;56.194482281999996;8.885659096;1.093778236;1.324628583;1.2092034095
876;8760.0;56.194560915;8.885579244;0.6842571270000001;0.665373136;0.6748151315
877;8770.0;56.194639433;8.885499026;0.561114652;0.741449045;0.6512818485
878;8780.0;56.194718159;8.885418693;0.597829755;0.868588592;0.7332091735
879;8790.0;56.194796763999996;8.88533798;0.635649105;0.880403835;0.75802647
880;8800.0;56.19487508899999;8.885256947;0.48692552899999997;0.551975669;0.519450599
881;8810.0;56.194952345;8.885176545;0.537773411;0.801801485;0.669787448
882;8820.0;56.195030237;8.885094872;0.539116269;0.63314675;0.5861315094999999
883;8830.0;56.195107713999995;8.885012494;0.733714228;1.022006468;0.877860348
884;8840.0;56.195185024;8.884929664;0.631914031;0.8159574540000001;0.7239357425
885;8850.0;56.195262375;8.884845833;0.557150654;0.8840023690000001;0.7205765115
886;8860.0;56.195339778999994;8.884761142;0.548803705;0.514580084;0.5316918945
887;8870.0;56.195417072;8.884676077;0.6989021759999999;0.88172988;0.7903160279999999
888;8880.0;56.195494558;8.88459151;0.7859487690000001;0.695817714;0.7408832415000001
889;8890.0;56.195571938;8.884506629;0.767588622;0.981605925;0.8745972735
890;8900.0;56.195648263;8.884421647;0.5773879829999999;0.7479267829999999;0.662657383
891;8910.0;56.195725067;8.884334906;0.7011901429999999;1.1823895309999999;0.941789837
892;8920.0;56.195801662;8.884247707;0.573446077;0.6363300270000001;0.6048880520000001
893;8930.0;56.19587776;8.884161752999999;0.706287344;0.9455643690000001;0.8259258565
894;8940.0;56.195953763999995;8.884075528;0.5565705870000001;0.71060874;0.6335896635
895;8950.0;56.196030182;8.883988678;0.525512129;0.713875994;0.6196940615
896;8960.0;56.196106857;8.883901378;0.7562570679999999;0.6822617759999999;0.7192594219999999
897;8970.0;56.196183289;8.883813715;0.532961961;0.710010783;0.621486372
898;8980.0;56.196258607;8.883725963;0.530374828;0.767882705;0.6491287665000001
899;8990.0;56.19633378899999;8.883637833;0.7207066870000001;0.99635464;0.8585306635000001
900;9000.0;56.19640828;8.883550362000001;0.871789527;1.542406599;1.207098063
901;9010.0;56.196483508;8.883461831;1.035341606;0.8681927190000001;0.9517671625
902;9020.0;56.196558631;8.883372782999999;0.6880370720000001;0.890941123;0.7894890975
903;9030.0;56.196633908;8.883283054;0.893064506;1.058502511;0.9757835085
904;9040.0;56.196709036;8.883192923;0.6751648790000001;1.038221826;0.8566933525
905;9050.0;56.196784242;8.883102617;0.963928543;1.043028133;1.0034783379999999
906;9060.0;56.196859423;8.883012073;1.3756270169999998;1.647583349;1.511605183
907;9070.0;56.196934293999995;8.882921059;2.8592817960000003;1.9163004540000002;2.387791125
908;9080.0;56.197008156;8.882829383999999;0.921542427;0.760304243;0.840923335
909;9090.0;56.197081141999995;8.882738258;0.8036927290000001;1.119118906;0.9614058175
